"ChassisID","BoltPattern","Hubbore","HubboreRear","MaxWheelLoad","Nutorbolt","NutBoltThreadType","NutBoltHex","BoltLength","Minboltlength","Maxboltlength","NutBoltTorque","AxleWeightFront","AxleWeightRear","TPMS"
"239","5x100","57.1","","1287","nut","M12x1.5","19","","","","85 to 115","","",""
"241","5x100","57.1","","1287","nut","M12x1.5","19","","","","85 to 115","","",""
"242","5x114.3","67.1","","1331","nut","M12x1.5","19","","","","65 to 80","","",""
"243","6x114.3","71.5","","1034","nut","1/2 UNF","19","","","","80 to 100","","","on"
"244","6x114.3","71.5","","1034","nut","1/2 UNF","19","","","","80 to 100","","","on"
"245","5x108","58.2","67.10","1232","bolt","M14x1.5","22","30.00","29","33","77","0","0",""
"246","5x108","67.1","","1034","bolt","M14x1.5","22","30.00","29","33","77","","",""
"247","5x108","67.1","","1067","bolt","M14x1.5","22","28.00","27","30","74","830","960","on"
"248","5x108","67.1","","1309","bolt","M14x1.5","22","28.00","27","30","86","","",""
"249","5x108","67.1","","1162","bolt","M14x1.5","22","25.00","24","27","86","","",""
"250","5x108","67.1","","1162","bolt","M14x1.5","22","28.00","27","30","100","","","on"
"251","5x114.3","67.1","","1375","bolt","M14x1.5","22","27.00","26","30","74","1020","1325","on"
"252","Racing Nut","","0.00","1045","","","","","","","set initial torque at 365, then increase torque to 481","","","on"
"257","5x108","67.1","","1078","bolt","M14x1.5","22","30.00","29","33","86","","",""
"258","Racing Nut","","","1089","","","","","","","365","","",""
"259","Racing Nut","","","1089","","","","","","","365","","",""
"260","5x108","67.1","0.00","1177","bolt","M14x1.5","22","50.00","49","52","70","0","0",""
"261","5x108","67.1","","1089","bolt","M14x1.5","22","28.00","27","30","86","","",""
"295","4x108","63.4","","1133","nut","M12x1.5","19","","","","94","","",""
"309","4x100","54.1","","1030","nut","M12x1.5","19","","","","65 to 87","","",""
"311","5x135","87.1","","1892","nut","M14x2.0","21","","","","150","","",""
"312","5x114.3","70.6","0.00","1430","nut","1/2 UNF","19","","0","0","100","0","0","on"
"341","5x114.3","70.6","","1250","nut","1/2 UNF","19","","","","85 to 105","","",""
"461","5x120.65","73.9","","1320","nut","1/2 UNF","19","","","","75","","",""
"489","5x120","70.3","","1188","bolt","M12x1.5","19","28.00","32","28","83","","",""
"490","5x120","72.6","","1243","bolt","M12x1.5","19","28.00","28","32","88","","",""
"491","5x120","70.3","","1320","bolt","M12x1.5","19","28.00","32","28","83","","",""
"492","5x112","57.1","","1320","bolt","M14x1.5","17","28.00","27","30","88","1000","1200","on"
"493","5x120","72.6","","1210","bolt","M12x1.5","17","28.00","27","30","88","","","on"
"508","5x165.1","114.3","","2200","nut","M16x1.5","27","","","","90 to 95","1580","2200",""
"509","5x165.1","114.3","","1815","nut","M16x1.5","27","","","","103","","",""
"510","5x120","70.1","","1980","nut","M14x1.5","27","","","","103","","",""
"511","5x120","70.1","","1815","nut","M14x1.5","22","","","","103","","",""
"512","5x120","72.6","","2035","nut","M14x1.5","22","","","","103","1850","2350","on"
"514","5x114.3","64.1","","1232","nut","M12x1.5","19","","","","84","","",""
"515","5x120","72.6","","2035","nut","M14x1.5","22","","","","103","1700","2500","on"
"516","5x120","70.1","","1980","nut","M14x1.5","27","","","","103","","","on"
"517","5x165.1","114.3","","1782","nut","M16x1.5","27","","","","103","","",""
"526","5x114.3","60.1","","1518","nut","M12x1.5","21","","","","76","","","on"
"527","5x150","110","","1936","nut","M14x1.5","22","","","","97","","","on"
"533","4x100","56.6","","702","bolt","M12x1.5","17","27.00","26","30","76","","","on"
"536","4x100","56.6","","704","bolt","M12x1.5","17","27.00","26","30","76","","","on"
"537","5x108","60.1","60.10","1036","bolt","M12x1.5","17","27.00","26","30","74","","",""
"540","5x120","72.6","","1036","bolt","M12x1.5","17","25.00","24","27","74","","",""
"541","5x108","60.1","60.10","1036","bolt","M12x1.5","17","27.00","26","30","74","","",""
"542","5x108","60.1","60.10","1036","bolt","M12x1.5","17","27.00","26","30","74","","",""
"544","5x120","72.6","","1056","bolt","M12x1.5","17","25.00","24","27","74","","",""
"545","5x108","60.1","60.10","1036","bolt","M12x1.5","17","27.00","26","30","74","","",""
"547","5x108","67.1","","1155","bolt","M14x1.5","19","28.00","27","30","74","1020","1040","on"
"611","5x112","66.6","","2002","bolt","M14x1.5","17","40.00","39","42","110","1610","1820","on"
"615","5x112","66.6","","1320","bolt","M14x1.5","17","28.00","27","30","96","1195","1230","on"
"620","3x112","57.1","","671","bolt","M12x1.5","15","26.00","25","28","81","427","610","on"
"705","5x114.3","66.1","","1100","nut","M12x1.25","21","","","","83","","","on"
"810","4x108","65.1","","1100","bolt","M12x1.25","19","29.00","28","33","66","","",""
"821","5x130","71.5","","1210","nut","M14x1.5","19","","","","96","","",""
"823","5x130","71.5","0.00","1309","bolt","M14x1.5","19","30.00","29","33","118","0","0",""
"824","5x130","71.5","","1309","nut","M14x1.5","19","","","","96","","",""
"828","5x130","71.5","","1309","nut","M14x1.5","19","","","","96","","",""
"829","5x130","71.5","0.00","1309","nut","M14x1.5","19","","0","0","96","0","0",""
"830","5x130","71.5","","1100","bolt","M14x1.5","19","29.00","28","33","96","","",""
"832","5x130","71.5","","1375","bolt","M14x1.5","19","29.00","28","33","96","","","on"
"834","5x130","71.5","","1089","nut","M14x1.5","19","","","","96","","",""
"835","5x130","71.5","","1034","bolt","M14x1.5","19","29.00","28","33","96","","",""
"836","5x112","66.5","0.00","1474","bolt","M14x1.5","19","29.00","28","33","96","0","0","on"
"837","5x130","71.5","","1870","bolt","M14x1.5","19","37.00","36","39","118","1490","1700","on"
"891","4x114.3","64.1","0.00","1210","nut","M12x1.5","19","","0","0","81","0","0",""
"897","5x110","65.1","0.00","1232","bolt","M12x1.5","17","25.00","24","27","80","1160","1050","on"
"899","5x110","65.1","0.00","1232","bolt","M12x1.5","17","25.00","24","27","80","1180","1140","on"
"900","5x110","65.1","","1162","bolt","M12x1.5","17","25.00","24","27","66 to 81","","",""
"901","5x110","65.1","0.00","1232","bolt","M12x1.5","17","25.00","24","27","80","1175","1125","on"
"902","5x110","65.1","","1166","bolt","M12x1.5","17","27.00","26","30","67 to 81","","",""
"903","4x108","65.1","0.00","1100","bolt","M14x1.5","17","28.00","27","30","80 to 90","0","0",""
"935","4x100","59.1","0.00","814","nut","M12x1.25","19","","0","0","58 to 72","0","0",""
"940","5x100","56.1","","1342","nut","M12x1.25","19","","","","58 to 72","1070","1060","on"
"1011","5x100","54.1","","884","nut","M12x1.5","21","","","","76","","","on"
"1063","5x154.94","117.6","","1778","nut","1/2 UNF RH/LH","19","","","","74","1535","1615",""
"1104","5x108","65.1","","1298","nut","1/2 UNF","19","","","","63","","",""
"1107","4x108","65.1","","1199","bolt","M12x1.75","19","27.00","26","30","81","","",""
"1109","5x108","65.1","","1265","bolt","M12x1.75","19","27.00","26","30","81","","",""
"1110","5x108","65.1","","1276","nut","M12x1.5","21","","","","63","","",""
"1111","5x108","65.1","","1276","nut","M12x1.5","21","","","","63","","",""
"1112","5x108","65.1","","1221","bolt","M12x1.75","19","27.00","26","30","81","","",""
"1113","5x108","63.4","","1155","nut","M12x1.5","19","","","","96","1140","1080","on"
"1114","4x114.3","67.1","","1056","nut","M12x1.5","21","","","","81","","",""
"1116","5x108","65.1","","1232","bolt","M14x1.5","19","28.00","27","30","103","1120","1050","on"
"1117","5x108","65.1","","1177","bolt","M14x1.5","19","28.00","27","30","103","","","on"
"1118","5x108","65.1","","1276","nut","M12x1.5","19","","","","63","","",""
"1119","4x114.3","67.1","","1056","nut","M12x1.5","21","","","","81","","",""
"1121","5x108","63.4","","1155","nut","M12x1.5","19","","","","81","1140","1080","on"
"1123","5x108","65.1","","1265","bolt","M14x1.5","19","27.00","26","30","103","1130","1190","on"
"1124","5x108","65.1","","1265","bolt","M12x1.75","19","27.00","26","30","81","","",""
"1126","5x108","65.1","","1265","bolt","M12x1.75","19","27.00","26","30","81","","",""
"1127","5x108","67.1","0.00","1617","bolt","M14x1.5","19","28.00","27","30","103","1330","1470","on"
"1134","5x108","63.4","","1320","nut","M12x1.5","19","","","","88","","",""
"1146","5x108","63.4","","1320","nut","M12x1.5","19","","","","88","","",""
"1152","5x120","72.6","","1778","bolt","M14x1.5","17","28.00","27","30","74","","",""
"1153","5x154.94","117.6","","1778","nut","1/2 UNF RH/LH","19","","","","100","","","on"
"1154","5x154.94","117.6","","1778","nut","1/2 UNF RH/LH","19","","","","45 to 50","","","on"
"1156","5x120","72.6","0.00","1778","bolt","M14x1.5","17","28.00","27","30","100","1535","1615","on"
"1157","5x120","72.6","","1778","bolt","M14x1.5","17","28.00","27","30","74","","",""
"1158","5x154.94","117.6","","1778","nut","1/2 UNF RH/LH","19","","","","45 to 50","","",""
"1171","5x112","57.1","0.00","1573","bolt","M14x1.5","17","28.00","27","30","107","1550","1460","on"
"1178","8x165.1","117","","2475","nut","M14x1.5","22","","","","140","","","on"
"1182","8x165.1","124.9","","2706","nut","M14x1.5","24","","","","110 Std, 140 1 piece steel wheel","","","on"
"1193","5x127","71.5","","924","nut","M12x1.5","19","","","","80","","",""
"1194","5x114.3","70.1","","924","nut","M12x1.5","19","","","","80","","",""
"1199","5x112","57.1","0.00","1705","bolt","M14x1.5","17","28.00","27","30","107","1550","1460","on"
"1207","5x115","70.3","","1386","nut","M12x1.5","19","","","","100","","","on"
"1208","6x115","70.3","","1595","nut","M12x1.5","19","","","","100","1220","1540","on"
"1209","6x139.7","78.1","","1936","nut","M14x1.5","22","","","","140","","","on"
"1211","5x114.3","71.5","","1360","nut","M12x1.5","19","","","","85 to 115","","","on"
"1212","5x108","67.1","","1353","bolt","M14x1.5","22","28.00","27","30","100","","","on"
"1213","5x108","67.1","","1305","bolt","M14x1.5","22","28.00","27","30","86","","",""
"1217","5x114.3","70.6","","1254","nut","1/2 UNF","21","","","","111","","","on"
"1220","5x135","87.1","0.00","1650","nut","M12x1.75","19","","0","0","100","0","0",""
"1221","6x135","87.1","0.00","1750","nut","M14x2.0","21","","0","0","150","0","0","on"
"1223","5x120","72.6","","1778","bolt","M14x1.5","17","30.00","29","33","88","","",""
"1227","6x139.7","77.8","0.00","1732","nut","M14x1.5","22","","0","0","140","1452","1814","on"
"1229","6x139.7","78.1","0.00","1397","nut","M14x1.5","22","","0","0","140","0","0","on"
"1230","5x120.65","70.3","","1045","nut","M12x1.5","19","","","","100","890","950","on"
"1240","5x114.3","64.1","0.00","1397","nut","M12x1.5","19","","0","0","80","1667","1066",""
"1241","5x114.3","66.1","","1375","nut","M12x1.25","21","","","","72 to 87","","","on"
"1245","5x114.3","64.1","","1232","nut","M12x1.5","19","","","","94","2215","1477",""
"1247","6x139.7","78","","2167","nut","M12x1.25","21","","","","98","","","on"
"1248","5x114.3","67.1","","1540","bolt","M14x1.5","21","28.00","27","30","81","1200","1340","on"
"1255","5x135","87.1","0.00","1925","nut","M14x2.0","21","","0","0","150","0","0",""
"1256","6x135","87.1","","1892","nut","M14x2.0","21","","","","150","","","on"
"1257","8x170","124.9","0.00","2255","nut","M14x2.0","21","","0","0","165","0","0",""
"1258","5x114.3","70.6","","1375","nut","1/2 UNF","19","","","","100","","","on"
"1259","5x100","56.1","0.00","1223","nut","M12x1.25","19","","0","0","72","0","0",""
"1262","6x139.7","77.8","","1430","nut","M12x1.5","19","","","","81","","",""
"1263","5x139.7","77.8","0.00","1980","nut","9/16 UNF","22","","0","0","135","0","0","on"
"1275","6x139.7","106","0.00","1760","nut","M12x1.25","21","","0","0","98","0","0","on"
"1276","6x139.7","78","0.00","1760","nut","M12x1.25","21","","0","0","87 to 108","0","0","on"
"1277","6x139.7","78","0.00","1700","nut","M14x1.5","21","","0","0","98","0","0","on"
"1286","Racing Nut","","0.00","1030","","","","","","","407","","","on"
"1287","5x130","71.5","","1309","bolt","M14x1.5","19","29.00","28","33","96","825","1220","on"
"1293","5x120","72.6","","2090","bolt","M14x1.5","17","30.00","29","33","88","","",""
"1294","5x154.94","117.6","","2090","nut","1/2 UNF RH/LH","19","","","","45 to 50","","",""
"1295","5x120","72.6","","1980","bolt","M14x1.5","17","30.00","29","33","103","1490","1800","on"
"1296","5x154.94","117.6","","1778","nut","1/2 UNF RH/LH","19","","","","45 to 50","","",""
"1303","5x108","65.1","","1331","bolt","M14x1.5","19","28.00","27","30","103","","","on"
"1310","4x100","56.6","","759","bolt","M12x1.5","17","27.00","26","30","76","","","on"
"1315","5x114.3","68.1","0.00","1276","nut","M14x2.0","22","","0","0","set initial torque at 81, then increase torque to 133","0","0","on"
"1322","5x154.94","117.6","","1778","nut","1/2 UNF RH/LH","19","","","","45 to 50","","",""
"1323","5x154.94","117.6","","1778","nut","1/2 UNF RH/LH","19","","","","45 to 50","","",""
"1340","5x154.94","117.6","","2090","nut","1/2 UNF RH/LH","19","","","","45 to 50","","",""
"1341","5x154.94","117.6","","2090","nut","1/2 UNF RH/LH","19","","","","45 to 50","","",""
"1342","5x154.94","117.6","","1778","nut","1/2 UNF RH/LH","19","","","","45 to 50","","",""
"1343","5x120","72.6","","1778","bolt","M14x1.5","17","30.00","29","33","88","","",""
"1344","5x120","72.6","","2090","bolt","M14x1.5","17","30.00","29","33","45 to 50","","",""
"1347","5x130","71.5","","1034","bolt","M14x1.5","19","29.00","28","33","96","785","940","on"
"1349","5x130","71.5","","1243","bolt","M14x1.5","19","29.00","28","33","96","825","1250","on"
"1352","5x127","77.8","","1850","nut","M14x1.5","22","","","","140","","",""
"1353","5x114.3","70.6","0.00","1375","nut","1/2 UNF","19","","0","0","100","0","0",""
"1354","5x114.3","70.6","0.00","1353","nut","1/2 UNF","19","","0","0","100","0","0",""
"1355","5x114.3","67.1","","1397","nut","M12x1.5","21","","","","78","","","on"
"1356","5x114.3","67.1","","1232","nut","M12x1.5","21","","","","74","","","on"
"1357","4x100","56.1","","1122","nut","M12x1.5","21","","","","65 to 80","","",""
"1358","4x114.3","67.1","","1122","nut","M12x1.5","21","","","","65 to 80","","","on"
"1359","5x114.3","67.1","","1122","nut","M12x1.5","21","","","","80","","",""
"1360","5x114.3","67.1","","1232","nut","M12x1.5","21","","","","65 to 80","","",""
"1361","5x135","87.1","","1780","nut","M12x1.75","19","","","","100","","",""
"1362","5x135","87.1","0.00","1870","nut","M14x2.0","21","","0","0","150","0","0",""
"1363","5x135","87.1","0.00","1780","nut","M14x2.0","21","","0","0","150","0","0",""
"1364","5x135","87.1","","2024","nut","M14x2.0","21","","","","135 to 165","","",""
"1366","6x139.7","100.1","0.00","2046","nut","M12x1.25","21","","0","0","98","0","0","on"
"1368","5x114.3","66.1","","1287","nut","M12x1.25","21","","","","80","","","on"
"1370","6x139.7","100.1","","2024","nut","M12x1.25","21","","","","98","","",""
"1371","5x114.3","66.1","","1331","nut","M12x1.25","21","","","","80","","",""
"1372","6x139.7","106","","1870","nut","M12x1.5","21","","","","83","","","on"
"1373","6x139.7","106","","1606","nut","M12x1.5","21","","","","83","","",""
"1374","6x139.7","106","0.00","1760","nut","M12x1.5","21","","0","0","83","0","0","on"
"1375","5x114.3","60.1","","1606","nut","M12x1.5","21","","","","76","","","on"
"1376","5x114.3","60.1","","1606","nut","M12x1.5","21","","","","83","","",""
"1377","6x139.7","106.1","0.00","1606","nut","M12x1.5","21","","0","0","83","0","0",""
"1379","4x114.3","66.1","0.00","1100","nut","M12x1.25","21","","0","0","83","0","0",""
"1380","4x114.3","66.1","","1100","nut","M12x1.25","21","","","","80","","",""
"1381","4x100","59.1","0.00","968","nut","M12x1.25","21","","0","0","80","0","0",""
"1382","4x114.3","66.1","","924","nut","M12x1.25","21","","","","80","","",""
"1383","4x114.3","66.1","0.00","924","nut","M12x1.25","21","","0","0","98","0","0",""
"1384","5x114.3","64.1","","1397","nut","M12x1.5","19","","","","80","","","on"
"1385","5x114.3","64.1","","1441","nut","M12x1.5","19","","","","80","2560","1707","on"
"1386","5x114.3","64.1","","1397","nut","M12x1.5","19","","","","94","2089","1392",""
"1387","6x115","70.3","","1386","nut","M12x1.5","19","","","","100","","","on"
"1388","5x115","70.3","","1375","nut","M12x1.5","19","","","","100","","","on"
"1389","5x115","70.3","","1375","nut","M12x1.5","19","","","","100","","",""
"1390","5x120.65","70.3","","1606","nut","M12x1.5","19","","","","100","","","on"
"1391","5x115","70.3","","1353","nut","M12x1.5","19","","","","100","","",""
"1392","5x120.65","70.3","","1448","nut","M12x1.5","19","","","","95","","",""
"1393","5x120.65","70.3","","1448","nut","M12x1.5","19","","","","100","","",""
"1394","5x120.65","70.3","0.00","1450","nut","M12x1.5","19","","0","0","95","0","0",""
"1395","5x120.65","70.3","","1448","nut","M12x1.5","19","","","","88","","",""
"1396","6x139.7","78.1","0.00","1397","nut","M14x1.5","22","","0","0","140","0","0","on"
"1397","6x139.7","100.3","0.00","1687","nut","M12x1.5","19","","0","0","100","0","0","on"
"1398","6x139.7","100.3","0.00","1687","nut","M12x1.5","19","","0","0","100","0","0","on"
"1400","5x127","77.8","","1672","nut","1/2 UNF","21","","","","100","","",""
"1401","6x139.7","106","","2024","nut","M12x1.5","21","","","","83","","","on"
"1402","6x139.7","78.3","","1397","nut","M14x1.5","22","","","","140","","",""
"1403","5x127","77.8","0.00","1841","nut","M14x1.5","22","","0","0","140","0","0",""
"1404","5x114.3","60.1","","1518","nut","M12x1.5","21","","","","76","","",""
"1405","6x127","78.1","","1540","nut","M12x1.5","19","","","","100","","","on"
"1406","5x114.3","67.1","","1430","nut","M12x1.5","21","","","","74","","","on"
"1407","5x115","70.3","","1364","nut","M12x1.5","19","","","","100","","",""
"1409","5x115","70.3","","1364","nut","M12x1.5","19","","","","100","","","on"
"1410","5x115","70.3","","1364","nut","M12x1.5","19","","","","100","","",""
"1411","5x115","70.3","","1364","nut","M12x1.5","19","","","","100","","",""
"1412","5x115","70.3","","1364","nut","M12x1.5","19","","","","100","","",""
"1413","5x115","70.3","","1430","nut","M12x1.5","19","","","","100","","","on"
"1415","5x115","70.3","","1364","nut","M12x1.5","19","","","","100","","",""
"1416","5x127","70.3","0.00","1257","nut","M12x1.5","19","","0","0","100","0","0",""
"1417","5x108","63.4","","1320","nut","M12x1.5","19","","","","100","","",""
"1418","5x108","63.9","0.00","1370","nut","M12x1.5","19","","0","0","85 to 105","0","0",""
"1419","5x114.3","70.6","0.00","1403","nut","1/2 UNF","19","","0","0","85 to 105","0","0",""
"1420","4x100","56.6","0.00","1067","nut","M12x1.5","19","","0","0","81","0","0","on"
"1421","5x127","77.8","","1430","nut","1/2 UNF","19","","","","100","","",""
"1422","5x100","57.1","","1067","nut","M12x1.5","19","","","","100","","",""
"1423","5x115","70.3","","1360","nut","M12x1.5","19","","","","100","","",""
"1424","5x115","70.3","","1430","nut","M12x1.5","19","","","","100","","",""
"1425","5x127","78.3","","1430","nut","M12x1.5","19","","","","100","","",""
"1426","5x115","70.3","","1219","nut","M12x1.5","19","","","","100","","","on"
"1427","5x115","70.3","","1331","nut","M12x1.5","19","","","","100","","","on"
"1428","5x110","65.1","","1107","nut","M12x1.5","19","","","","110","","","on"
"1429","5x115","70.3","","1107","nut","M12x1.5","19","","","","100","","",""
"1430","5x115","70.3","","1170","nut","M12x1.5","19","","","","100","","","on"
"1431","4x100","57.1","","1067","nut","M12x1.5","19","","","","100","","","on"
"1432","6x127","78.1","0.00","1067","nut","M12x1.5","19","","0","0","100","0","0","on"
"1433","4x108","63.4","","1184","nut","M12x1.5","19","","","","85 to 105","","",""
"1434","4x100","57.1","0.00","1062","nut","M12x1.5","19","","0","0","100","0","0","on"
"1435","5x115","70.3","","1331","nut","M12x1.5","19","","","","100","","",""
"1436","5x120","69.6","","1331","nut","M12x1.5","21","","","","100","","",""
"1437","5x100","57.1","","1078","nut","M12x1.5","19","","","","100","","",""
"1438","5x100","54.1","","1078","nut","M12x1.5","21","","","","76","","","on"
"1439","5x115","70.3","","1258","nut","M12x1.5","19","","","","100","","",""
"1440","5x115","70.3","","1272","nut","M12x1.5","19","","","","100","","",""
"1441","5x110","65.1","","1144","nut","M12x1.5","17","","","","100","","","on"
"1442","5x110","65.1","","1122","nut","M12x1.5","17","","","","100","","","on"
"1443","4x100","57.1","","968","nut","M12x1.5","19","","","","100","","",""
"1444","4x100","57.1","","968","nut","M12x1.5","19","","","","100","","",""
"1445","4x100","57.1","","946","nut","M12x1.5","19","","","","100","","",""
"1446","5x115","70.3","","1331","nut","M12x1.5","19","","","","100","","","on"
"1447","5x110","65.1","","1144","bolt","M12x1.5","17","26.00","25","28","92","","",""
"1448","5x114.3","70.6","","1232","nut","1/2 UNF","19","","","","100","","","on"
"1449","5x114.3","70.6","","1551","nut","M12x1.5","19","","","","100","","","on"
"1450","5x114.3","70.6","","1287","nut","1/2 UNF","19","","","","85 to 105","","",""
"1451","5x108","63.4","","1184","nut","M12x1.5","19","","","","85 to 105","","",""
"1452","5x108","63.4","0.00","1287","nut","M12x1.5","19","","0","0","85 to 105","0","0",""
"1453","5x114.3","70.6","","1659","nut","1/2 UNF","19","","","","100","","","on"
"1454","5x114.3","70.6","0.00","1515","nut","1/2 UNF","19","","0","0","95","0","0","on"
"1455","5x120.65","70.3","0.00","1287","nut","M12x1.5","19","","0","0","100","0","0",""
"1456","4x108","63.4","","1287","nut","M12x1.5","19","","","","94","","",""
"1457","4x100","54.1","","1067","nut","M12x1.5","19","","","","74","","",""
"1460","5x114.3","60.1","","1430","nut","M12x1.5","21","","","","76","","",""
"1461","5x114.3","60.1","","1254","nut","M12x1.5","21","","","","76","","",""
"1462","4x100","54.1","0.00","1056","nut","M12x1.5","21","","0","0","76","0","0",""
"1463","5x114.3","60.1","","1375","nut","M12x1.5","21","","","","76","","",""
"1464","5x114.3","60.1","","1111","nut","M12x1.5","21","","","","76","","",""
"1465","6x135","87.1","0.00","2046","nut","M14x2.0","21","","0","0","150","0","0","on"
"1466","5x108","63.9","","1133","nut","M12x1.5","19","","","","85 to 105","","",""
"1467","5x108","63.9","","1133","nut","M12x1.5","19","","","","85 to 105","","",""
"1468","5x114.3","70.6","","1353","nut","1/2 UNF","19","","","","85 to 105","","",""
"1469","5x108","63.4","","1448","nut","M12x1.5","19","","","","100","","",""
"1470","5x108","63.9","0.00","1364","nut","M12x1.5","19","","0","0","100","0","0",""
"1471","5x114.3","64.1","","1386","nut","1/2 UNF","19","","","","100","","","on"
"1472","5x115","71.5","","1386","nut","M14x1.5","21","","","","115","","","on"
"1473","5x114.3","71.5","","1386","nut","M12x1.5","19","","","","85 to 115","","","on"
"1474","5x114.3","71.5","","1547","nut","M12x1.5","19","","","","100","","",""
"1475","4x100","54.1","0.00","1001","nut","M12x1.5","14","","0","0","65 to 85","0","0",""
"1476","4x100","56.1","0.00","1012","nut","M12x1.5","21","","0","0","74","0","0",""
"1478","5x127","71.5","","1448","nut","M12x1.5","19","","","","85 to 115","","","on"
"1481","5x114.3","70.15","64.15","1078","nut","M12x1.5","19","","","","80","","",""
"1485","5x110","65.1","0.00","1232","bolt","M12x1.5","17","25.00","24","27","80","1175","1125","on"
"1488","5x114.3","66.1","","1430","nut","M12x1.25","21","","","","72 to 87","","",""
"1489","6x139.7","100.5","0.00","1870","nut","M12x1.25","21","","0","0","87 to 108","0","0","on"
"1490","5x114.3","66.1","","1287","nut","M12x1.25","21","","","","72 to 87","","",""
"1491","5x114.3","66.1","","1342","nut","M12x1.25","21","","","","80","","","on"
"1492","5x114.3","66.1","","1078","nut","M12x1.25","21","","","","80","","","on"
"1493","4x114.3","66.1","","1133","nut","M12x1.25","21","","","","80","","",""
"1495","4x114.3","64.1","0.00","1122","nut","M12x1.5","19","","0","0","80","0","0",""
"1496","5x127","71.5","","1602","nut","1/2 UNF","19","","","","95","1340","1656","on"
"1497","4x114.3","71.5","","1100","nut","1/2 UNF","19","","","","80","","",""
"1511","5x127","71.5","0.00","1427","nut","1/2 UNF","19","","0","0","95","0","0","on"
"1513","8x165.1","117","0.00","1925","nut","M14x1.5","22","","0","0","140","0","0","on"
"1514","5x114.3","67.1","","1430","nut","M12x1.5","19","","","","100","","","on"
"1515","8x165.1","124.9","0.00","2310","nut","M14x2.0","22","","0","0","140","0","0",""
"1516","8x170","125.2","0.00","2750","nut","M14x1.5","22","","0","0","150 to 165","0","0",""
"1517","5x114.3","70.6","0.00","1683","nut","1/2 UNF","19","","0","0","100","0","0","on"
"1518","8x165.1","117","0.00","2310","nut","M14x1.5","22","","0","0","140","0","0","on"
"1519","8x165.1","117","","2090","nut","M14x1.5","22","","","","140","","","on"
"1520","8x165.1","117","","2046","nut","M14x1.5","22","","","","140","","","on"
"1521","6x139.7","100.5","0.00","1606","nut","M12x1.5","19","","0","0","100","0","0","on"
"1522","8x165.1","117","0.00","2090","nut","M14x1.5","22","","0","0","140","0","0","on"
"1523","8x165.1","117","0.00","2090","nut","M14x1.5","22","","0","0","140","0","0","on"
"1524","6x127","78.1","","1672","nut","M12x1.5","19","","","","100","","","on"
"1526","6x139.7","78.1","","1980","nut","M14x1.5","22","","","","140","","","on"
"1527","8x165.1","117","0.00","2090","nut","M14x1.5","22","","0","0","140","0","0","on"
"1528","6x135","87.1","0.00","2024","nut","M14x2.0","21","","0","0","150","0","0","on"
"1529","5x114.3","71.5","","1470","nut","1/2 UNF","19","","","","85 to 115","","",""
"1534","5x130","71.5","0.00","1038","bolt","M14x1.5","19","30.00","29","33","118","785","940","on"
"1538","5x130","71.5","","1261","bolt","M14x1.5","19","29.00","28","33","96","","","on"
"1539","5x114.3","70.3","0.00","1707","nut","1/2 UNF","19","","0","0","100","0","0","on"
"1545","5x120","72.6","","2035","nut","M14x1.5","22","","","","103","1700","2500","on"
"1546","5x130","71.5","","1309","bolt","M14x1.5","19","30.00","29","33","118","825","1250","on"
"1547","5x114.3","67.1","","1287","nut","M12x1.5","21","","","","65 to 80","","","on"
"1549","5x120","72.6","","2035","nut","M14x1.5","22","","","","103","1700","2500","on"
"1550","5x120","72.6","","2035","nut","M14x1.5","22","","","","103","1540","1710","on"
"1551","5x139.7","100","","1155","nut","M12x1.5","21","","","","65 to 87","","",""
"1552","5x139.7","95.3","0.00","1628","nut","M12x1.5","21","","0","0","65 to 87","0","0","on"
"1554","5x108","67.1","0.00","1122","bolt","M14x1.5","22","28.00","27","30","74","0","0",""
"1563","5x120.65","73.9","","1320","nut","1/2 UNF","21","","","","81","","",""
"1576","4x98","58.6","","737","bolt","M12x1.25","19","28.00","27","30","66","","",""
"1579","4x98","58.1","0.00","792","bolt","M12x1.25","19","27.00","26","30","664","0","0",""
"1586","5x114.3","67.1","","1320","nut","M12x1.5","19","","","","100","1116","1043","on"
"1587","5x114.3","67.1","0.00","1258","nut","M12x1.5","19","","0","0","95","1116","1043","on"
"1595","5x110","65.1","0.00","1232","bolt","M12x1.5","17","25.00","24","27","80","0","0","on"
"1596","4x140","63.1","","1243","bolt","M12x1.25","19","29.00","28","33","66","","",""
"1597","5x130","71.5","","1210","nut","M14x1.5","19","","","","96","","",""
"1598","5x130","71.5","","1210","nut","M14x1.5","19","","","","96","","",""
"1600","6x139.7","100.5","","1617","nut","M12x1.5","19","","","","100","1383","1542","on"
"1614","6x115","70.3","","1375","nut","M12x1.5","19","","","","100","","","on"
"1622","5x139.7","70.6","","957","nut","M12x1.25","19","","","","81","800","870",""
"1624","5x108","63.4","","1243","nut","M12x1.5","19","","","","95","1100","1130","on"
"1641","5x128","75.1","","1584","nut","M14x2.0","22","","","","81","","","on"
"1645","5x114.3","71.5","","1406","nut","1/2 UNF","19","","","","85 to 110","","",""
"1647","6x139.7","100.1","","1441","nut","M12x1.5","19","","","","87","","",""
"1648","4x114.3","64.1","","1144","nut","M12x1.5","19","","","","80","","",""
"1649","4x100","56.1","0.00","1045","nut","M12x1.5","19","","0","0","80","0","0",""
